"","LAI","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","SCE_Car","SCE_iter"
"50",1.332390666008,32.7161829957807,0.0299999999095893,0.819866006694797,0.0299999997441834,49.9999661052333,17
"51",1.38531363010406,31.4547850037629,0.0299999998659657,0.906442552544602,0.012695369827627,49.9999591316431,26
"52",1.14912009239197,35.6029914373757,0.0299999988644296,0.756533620618888,0.0299999929007474,49.9999289277286,30
"53",0.976718604564667,26.2786626629425,0.0299999998344777,0.595523693434135,0.0299999870942019,11.9914515892109,34
"54",1.20210933685303,24.8200890003914,0.0299824385242773,0.695191504384598,0.0299999889950191,49.9999949230189,35
"55",1.50752592086792,31.0253669660544,0.0299999991013112,0.971321640423493,0.0129434654795091,49.9881995547357,25
"56",1.24795162677765,29.6703141986632,0.0299999999924268,0.777300635322535,0.0299999678943939,40.9248349570059,19
"57",1.29338335990906,33.2697682520659,0.0299992966764771,0.828288849214566,0.0299999999067095,49.9999096424447,43
"58",1.23234713077545,33.9316860496724,0.0299999783758214,0.790147812580511,0.0299998410197842,49.9971552167599,21
"59",1.19090259075165,30.5372045076373,0.0299999999643262,0.731927085763959,0.0299956048811843,49.9999995794624,41
"60",1.30703210830688,30.9682071965835,0.0299999914419735,0.771870791393734,0.0299999954681316,49.9999066520388,21
"61",1.41271817684174,29.5695983590451,0.0299999992871333,0.908379583299979,0.0101136563954296,49.9999927141407,27
"62",1.58863139152527,36.1694807106806,0.0299999635305528,1.01133723974828,0.0299999999824331,37.9614184967378,38
"63",1.49881267547607,32.7893321693372,0.0299999950757968,0.831945011484208,0.0100073546583539,49.9999997325623,32
"64",1.52911710739136,28.2165422527533,0.0299990586762298,0.902059911983433,0.0100000139671137,49.9999994139325,55
"65",1.65051245689392,45.6553419959114,0.0299999999314048,1.08597681300761,0.0299999846828583,12.4679902279719,24
"66",1.37944436073303,28.0528216700788,0.0299656622557941,0.833562077150577,0.0100014514783552,49.8427055892739,28
"67",0.983591854572296,25.5665567912608,0.0299999804406241,0.6871482239365,0.0156888469363557,49.9999213983336,19
"68",1.20193958282471,31.5958891388453,0.0299999938559304,0.746553241097942,0.0196950842123765,49.9999228676138,17
"69",1.21293127536774,33.4227126522621,0.0299999998433893,0.774232573266241,0.0298483751653674,49.9998110769696,30
"70",1.29153382778168,24.9965116481426,0.0299999999459118,0.760607205678656,0.0100000004542068,49.9988872157538,39
"71",1.27985143661499,35.849634777467,0.0299999994427556,0.796507796560718,0.0299999954777527,49.9097857273317,25
"72",1.36739063262939,28.228160923143,0.0299999997970657,0.860592376225644,0.0100361331788069,49.9999991749909,53
"73",1.04710674285889,25.595893633921,0.0299999998234017,0.659955326021549,0.0299999997435605,49.9450452449909,44
"74",1.0647714138031,28.271865808128,0.0299999998002157,0.646722862262772,0.0299999999938333,45.2788994259328,28
"75",1.34829294681549,30.4793702431734,0.0299999997921721,0.875029581742373,0.0100000005336009,13.0584152831208,24
"76",1.2838499546051,31.3224806436064,0.0299999997969801,0.747540776733919,0.0299999999754664,49.9999988232076,57
"77",1.25667977333069,33.1625613694177,0.0299999844623471,0.937846584523593,0.0299999665461659,26.2310890157876,18
"78",1.34112596511841,35.4300228643336,0.0299999998250379,0.837788255136282,0.0299999146292249,23.6547290852427,39
"79",1.15383565425873,29.1847984862881,0.0299999995462367,0.720040047102041,0.0299999991158099,49.9999996353529,43
"80",1.25525510311127,30.6433976708004,0.0299999984918962,0.72071443572823,0.0299999964793812,49.9999961454182,29
"81",1.32543933391571,30.8060388117659,0.029999999765928,0.843015086861743,0.0299828561250016,49.9999980616191,58
"82",1.31862556934357,35.1224926692703,0.0299999989078323,0.78001232960948,0.0299999851391414,46.5763180338664,23
"83",1.12073504924774,24.5038303399587,0.0299999759153895,0.733388468782473,0.0299999006521793,49.9999982358111,33
"84",1.28584349155426,32.0770426225956,0.0299999980475499,0.793449672782739,0.010000078882016,19.1554869742212,31
"85",1.34916341304779,35.6211613306076,0.029999996962203,0.841956495894731,0.0299999983275183,49.9999242353623,26
"86",1.07797288894653,26.9677702349217,0.0299999849777505,0.620083834290182,0.0299999683577062,49.5711759539959,49
"87",1.10526823997498,30.4598450261332,0.0299995788227958,0.66349153717752,0.0299999951191465,12.5573643852505,36
"88",1.36101603507996,30.4883440590986,0.0299801789164694,0.755377329299432,0.0100000013011607,49.9999991890257,29
"89",1.1653653383255,30.6541926750205,0.0299999999929769,0.714596083739654,0.0299999846196811,20.5034324440505,22
"90",1.27242362499237,26.9881478071778,0.0297521394211343,0.790780222812746,0.029999996803879,49.9999871932478,29
"91",1.30612206459045,36.930939506456,0.0299936992350051,0.878964673703107,0.02999987216653,49.9996333079213,29
"92",1.54880821704865,34.3055039038044,0.0299999996372008,0.931537256347882,0.0299997724366775,49.9999993499684,43
"93",1.64313817024231,35.1027703829935,0.0299999996294181,1.07081988169385,0.0236497007161901,49.9999980773327,21
"94",1.04222130775452,31.2759815170281,0.029999992362776,0.627167801829885,0.0299999412964534,49.9973053701113,24
"95",1.62993192672729,31.3219131972411,0.0299999999981002,0.921043300450595,0.0100000006754063,22.9239974241392,26
"96",1.07905626296997,27.9621752516114,0.0299242693901289,0.67488124275009,0.0299999999599746,49.9999946418418,24
