"","Cab","Cw","LAI","Cm","Car","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","SCE_Car","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","LBFGSB_Cm","LBFGSB_Car","SCE_iter","LBFGSB_fncall"
"21",51.7093952414159,0.0214418772802981,5.0672155182871,0.0160341590862629,26.1596186727599,51.7093854195998,0.0214418754897802,5.06721790473552,0.016034154979145,26.1596716211502,41.294954048842,0.0194169714496501,6.1140723634243,0.0105226955755341,33.7980788609546,38,19
"22",33.2362811141585,0.0218650060662757,7.17174489124365,0.0259530136831735,24.2558977990309,33.2362807701676,0.0218650033932129,7.17176036037559,0.0259530202184342,24.255906656647,41.2918076411799,0.0229213896067667,6.11292606205143,0.03,33.797994110607,41,14
"23",30.1779045956565,0.018826020381774,4.83442972998388,0.0254516892831759,29.9354920376757,30.1779004275364,0.0188260068786273,4.83443911301397,0.0254516985217522,29.935483730062,34.1823797845036,0.0223964427862749,3.54192738848344,0.03,33.5924915645931,37,37
"24",53.0289728224869,0.0146367420744577,4.30954646372196,0.0211849912372336,31.2651642032632,53.0289786000951,0.0146367451613546,4.30954500977089,0.0211849909504229,31.2651995397079,51.1411647870413,0.0123023147083111,8.68909409858307,0.0229647060339003,33.9225508150038,38,64
"25",67.7893319899028,0.0216169055506791,6.00840323918122,0.0132252660755241,24.522389564571,67.789320825687,0.021616905361211,6.0084019071686,0.0132252604527962,24.522410680341,41.2955980305467,0.0189280086359728,6.11436737675007,0.005,33.798089246956,40,26
"26",38.7535110008646,0.0218849687064147,4.84817661206721,0.0210026319978787,30.2992340146584,38.7535186947607,0.0218849591039634,4.84818194543033,0.0210026523073365,30.299227745626,41.293078434444,0.0209950465883,6.11339688361965,0.0256098985319705,33.7980342751246,37,15
"27",44.8783165360911,0.0169608403336997,6.14132380083457,0.0173629006943643,38.929004051992,44.8783127383091,0.0169608460054227,6.14131429791454,0.0173628924051743,38.9289954846034,44.3026067420144,0.0166880762815287,6.80040274590079,0.0172677373738202,33.8967812749664,37,67
"28",41.803369782635,0.0162876031455865,7.33477682442419,0.0132272217899766,17.1194674394076,41.803367352456,0.0162876019485747,7.33478105297875,0.0132272248895846,17.1195074127769,41.2946684097268,0.0167513117827181,6.11353192650634,0.0123950788451453,33.7980671479472,38,24
"29",39.094389975949,0.0181535070870578,4.15523027258786,0.0208359543405176,15.4658102212677,39.0943996322434,0.0181535196961497,4.15522537460405,0.0208359480333584,15.4658106749805,41.2930669454286,0.0156855454676523,6.11254672489996,0.027345079441675,33.7980232359351,42,17
"30",39.3607463801483,0.0121938168165438,5.55497898677894,0.0139402106163402,33.3341640235636,39.3607493503818,0.0121938171802123,5.55497810091777,0.0139402105096035,33.3341769560125,41.2942164528255,0.0118041681593276,6.1124081161597,0.0160154004683271,33.7980624688894,37,28
