"","Cab","Cw","LAI","Cm","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","LBFGSB_Cm","SCE_iter","LBFGSB_fncall"
"18",58.367552917921,0.0123464943104756,4.64993268196635,0.0234936165991347,56.6188278905702,0.0119163783031061,5.15878829497924,0.0221051001887724,41.2950337916099,0.011764448602956,6.1126981499132,0.0125132947012065,18,19
"19",62.1315102622008,0.0134798530714179,5.4508040502811,0.0178838133452695,61.8579416354391,0.013790677267366,5.17959373669786,0.0167033954850329,41.2955415560829,0.0128402318416693,6.11325619444787,0.00724241388055571,23,31
"20",57.4075241941468,0.0110403546131906,5.91147433564563,0.0189421382739878,56.9926804773196,0.0113025518140651,5.63002966106675,0.0178340482946465,41.2954406941561,0.0112968075908101,6.11281332196301,0.00943563299030705,19,28
"21",51.7093952414159,0.0214418772802981,5.0672155182871,0.0160341590862629,50.6002255479334,0.0215529932254214,4.87086968943031,0.0141999123032771,41.2950674148586,0.0193243665497487,6.11409201620591,0.00993951585307045,20,22
"22",33.2362811141585,0.0218650060662757,7.17174489124365,0.0259530136831735,30.437207795054,0.0218179504949928,5.82750851987985,0.0193822092692396,41.2918981105226,0.022852784954348,6.11300888442377,0.03,17,19
"23",30.1779045956565,0.018826020381774,4.83442972998388,0.0254516892831759,27.3319850895281,0.0178547098945938,5.7084556804452,0.0194033915616332,32.9313883587039,0.0240620371284016,3.2505229760542,0.0224605027109781,17,38
"24",53.0289728224869,0.0146367420744577,4.30954646372196,0.0211849912372336,51.1865159327485,0.0139172644098683,4.83097100948353,0.019672882272149,41.2941721952588,0.0129716791227614,6.11276500919661,0.0138486631656967,21,21
"25",67.7893319899028,0.0216169055506791,6.00840323918122,0.0132252660755241,67.1100480041824,0.0219389950403568,5.45108757615333,0.0119592045565386,41.2957903546676,0.0189107696815149,6.11445425452301,0.005,23,27
"26",38.7535110008646,0.0218849687064147,4.84817661206721,0.0210026319978787,36.6104268836704,0.0213478695002502,5.01727641786235,0.0171643502115127,41.2932825613382,0.0209233418242409,6.11304593875045,0.0236546691014533,21,26
"27",44.8783165360911,0.0169608403336997,6.14132380083457,0.0173629006943643,44.6274244682266,0.0176324461560846,5.21874561100979,0.0150307982305828,41.2946096045267,0.0167363388408434,6.11343445955027,0.0136034472118815,19,25
"28",41.803369782635,0.0162876031455865,7.33477682442419,0.0132272217899766,41.3888979580696,0.0166140533186457,6.22447283830234,0.0118291476241341,41.2947776616171,0.0166972868660843,6.11356966917633,0.0116880544416041,20,20
"29",39.094389975949,0.0181535070870578,4.15523027258786,0.0208359543405176,36.8566339538515,0.0166983159027722,4.9750003946386,0.0189991080416536,37.2568031226855,0.017238655909858,4.62619633779226,0.0188375925463218,19,46
"30",39.3607463801483,0.0121938168165438,5.55497898677894,0.0139402106163402,39.5333039040625,0.0125939880926,5.20278272553109,0.0126488354865076,41.2944074389075,0.0118633644567406,6.11248873442537,0.0150417374281359,20,23
