The following table was created as response to the SQL query
SELECT m_methodname "general method", sbs_sbsname "SBS name", cglv_name "clonal growth organ 1", crlv_name "role of CGO 1", cglv_2name "clonal growth organ 2", crlv2_name "role of CGO 2", cglv_3name "clonal growth organ 3", crlv3_name "role of CGO 3", cglv_4name "clonal growth organ 4", crlv4_name "role of CGO 4", cgo_valid "valid", ref_refname "reference" FROM (SELECT sbs_cgo.cgo_valid, m.m_methodname, sbs_cgo.sbs_sbsname, sbs_cgo.cglv_name, sbs_cgo.crlv_name, sbs_cgo.cglv_2name, sbs_cgo.crlv2_name, sbs_cgo.cglv_3name, sbs_cgo.crlv3_name, sbs_cgo.cglv_4name, sbs_cgo.crlv4_name, sbs_cgo.ref_refname, sbs_cgo.cgo_sbsnumber FROM (SELECT cgo_cglv.cgo_valid, cgo_cglv.cgo_methodid, sbs.sbs_sbsname, cgo_cglv.cglv_name, cgo_cglv.crlv_name, cgo_cglv.cglv_2name, cgo_cglv.crlv2_name, cgo_cglv.cglv_3name, cgo_cglv.crlv3_name, cgo_cglv.cglv_4name, cgo_cglv.crlv4_name, cgo_cglv.ref_refname, cgo_cglv.cgo_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT cgo_crlv.cgo_sbsnumber, cgo_crlv.cgo_valid, cgo_crlv.cgo_methodid, cglv.cglv_name, cgo_crlv.crlv_name, cgo_crlv.cglv_2name, cgo_crlv.crlv2_name, cgo_crlv.cglv_3name, cgo_crlv.crlv3_name, cgo_crlv.cglv_4name, cgo_crlv.crlv4_name, cgo_crlv.ref_refname FROM (SELECT cgo_cglv2.cgo_sbsnumber, cgo_cglv2.cgo_valid, cgo_cglv2.cgo_methodid, cgo_cglv2.cgo_1id, crlv.crlv_name, cgo_cglv2.cglv_2name, cgo_cglv2.crlv2_name, cgo_cglv2.cglv_3name, cgo_cglv2.crlv3_name, cgo_cglv2.cglv_4name, cgo_cglv2.crlv4_name, cgo_cglv2.ref_refname FROM (SELECT cgo_crlv2.cgo_sbsnumber, cgo_crlv2.cgo_valid, cgo_crlv2.cgo_methodid, cgo_crlv2.cgo_1id, cgo_crlv2.cgo_role1id, cglv2.cglv_2name, cgo_crlv2.crlv2_name, cgo_crlv2.cglv_3name, cgo_crlv2.crlv3_name, cgo_crlv2.cglv_4name, cgo_crlv2.crlv4_name, cgo_crlv2.ref_refname FROM (SELECT cgo_cglv3.cgo_sbsnumber, cgo_cglv3.cgo_valid, cgo_cglv3.cgo_methodid, cgo_cglv3.cgo_1id, cgo_cglv3.cgo_role1id, cgo_cglv3.cgo_2id, crlv2.crlv2_name, cgo_cglv3.cglv_3name, cgo_cglv3.crlv3_name, cgo_cglv3.cglv_4name, cgo_cglv3.crlv4_name, cgo_cglv3.ref_refname FROM (SELECT cgo_crlv3.cgo_sbsnumber, cgo_crlv3.cgo_valid, cgo_crlv3.cgo_methodid, cgo_crlv3.cgo_1id, cgo_crlv3.cgo_role1id, cgo_crlv3.cgo_2id, cgo_crlv3.cgo_role2id, cglv3.cglv_3name, cgo_crlv3.crlv3_name, cgo_crlv3.cglv_4name, cgo_crlv3.crlv4_name, cgo_crlv3.ref_refname FROM (SELECT cgo_cglv4.cgo_sbsnumber, cgo_cglv4.cgo_valid, cgo_cglv4.cgo_methodid, cgo_cglv4.cgo_1id, cgo_cglv4.cgo_role1id, cgo_cglv4.cgo_2id, cgo_cglv4.cgo_role2id, cgo_cglv4.cgo_3id, crlv3.crlv3_name, cgo_cglv4.cglv_4name, cgo_cglv4.crlv4_name, cgo_cglv4.ref_refname FROM (SELECT cgo_crlv4.cgo_sbsnumber, cgo_crlv4.cgo_valid, cgo_crlv4.cgo_methodid, cgo_crlv4.cgo_1id, cgo_crlv4.cgo_role1id, cgo_crlv4.cgo_2id, cgo_crlv4.cgo_role2id, cgo_crlv4.cgo_3id, cgo_crlv4.cgo_role3id, cglv4.cglv_4name, cgo_crlv4.crlv4_name, cgo_crlv4.ref_refname FROM (SELECT r_cgo.cgo_sbsnumber, r_cgo.cgo_valid, r_cgo.cgo_methodid, r_cgo.cgo_1id, r_cgo.cgo_role1id, r_cgo.cgo_2id, r_cgo.cgo_role2id, r_cgo.cgo_3id, r_cgo.cgo_role3id, r_cgo.cgo_4id, crlv4.crlv4_name, r_cgo.ref_refname FROM (SELECT cgo.cgo_sbsnumber, cgo.cgo_valid, cgo.cgo_methodid, cgo.cgo_1id, cgo.cgo_role1id, cgo.cgo_2id, cgo.cgo_role2id, cgo.cgo_3id, cgo.cgo_role3id, cgo.cgo_4id, cgo.cgo_role4id, r.ref_refname FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT sbsnumber AS cgo_sbsnumber, valid AS cgo_valid, methodid AS cgo_methodid, cgo1 AS cgo_1id, cgo1role AS cgo_role1id, cgo2 AS cgo_2id, cgo2role AS cgo_role2id, cgo3 AS cgo_3id, cgo3role AS cgo_role3id, cgo4 AS cgo_4id, cgo4role AS cgo_role4id, referenceid AS cgo_referenceid FROM (SELECT sbsnumber, taxonid, georefid, habitattypeid, referenceid, origreferenceid, batchid, methodid, collectiondate, p_comment, cgo1, cgo1role, cgo2, cgo2role, cgo3, cgo3role, cgo4, cgo4role, created_when, updated_when, valid, validsince, validuntil, ledaid, clonalgrowthorganid FROM clonalgrowthorgan NATURAL JOIN taxontosbsassignment WHERE valid IN (-2, 1, -1, 0, 2, -8, -4, -3, 2, -8))) cgo ON r.ref_referenceid = cgo.cgo_referenceid) r_cgo LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv4_id, clonalgrowthorganrolename AS crlv4_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv4 ON r_cgo.cgo_role4id = crlv4.crlv4_id) cgo_crlv4 LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_4id, clonalgrowthorgantypename AS cglv_4name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv4 ON cgo_crlv4.cgo_4id = cglv4.cglv_4id) cgo_cglv4 LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv3_id, clonalgrowthorganrolename AS crlv3_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv3 ON cgo_cglv4.cgo_role3id = crlv3.crlv3_id) cgo_crlv3 LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_3id, clonalgrowthorgantypename AS cglv_3name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv3 ON cgo_crlv3.cgo_3id = cglv3.cglv_3id) cgo_cglv3 LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv2_id, clonalgrowthorganrolename AS crlv2_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv2 ON cgo_cglv3.cgo_role2id = crlv2.crlv2_id) cgo_crlv2 LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_2id, clonalgrowthorgantypename AS cglv_2name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv2 ON cgo_crlv2.cgo_2id = cglv2.cglv_2id) cgo_cglv2 LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv_id, clonalgrowthorganrolename AS crlv_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv ON cgo_cglv2.cgo_role1id = crlv.crlv_id) cgo_crlv LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_id, clonalgrowthorgantypename AS cglv_name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv ON cgo_crlv.cgo_1id = cglv.cglv_id) cgo_cglv ON sbs.sbs_sbsnumber = cgo_cglv.cgo_sbsnumber) sbs_cgo LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON sbs_cgo.cgo_methodid = m.m_methodid) ORDER BY sbs_sbsname
on Thu Mar 13 09:13:25 CET 2008 .

general method;SBS name;clonal growth organ 1;role of CGO 1;clonal growth organ 2;role of CGO 2;clonal growth organ 3;role of CGO 3;clonal growth organ 4;role of CGO 4;valid;reference
derivation from photos or drawings;Potamogeton compressus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton compressus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton compressus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton compressus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton compressus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton crispus;turions;necessary;hypogeogeneous stems;additive;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton crispus;turions;;;;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton crispus;turions;;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton crispus;turions;additive;;;;;;;0;CLO-PLA records from September 2005
field experiment;Potamogeton crispus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton crispus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton crispus;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton crispus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton crispus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton crispus;turions;necessary;hypogeogeneous stems;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton crispus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton crispus;turions;necessary;hypogeogeneous stems;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton filiformis;hypogeogeneous stems;additive;stem tubers;necessary;bulbils and tubers of stem origin at or above soil surface;additive;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton filiformis;hypogeogeneous stems;necessary;stem tubers;necessary;plant fragments of stem origin;additive;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton filiformis;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton friesii;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton friesii;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton friesii;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton friesii;hypogeogeneous stems;additive;turions;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton gramineus;hypogeogeneous stems;necessary;turions;necessary;stem tubers;necessary;plant fragments of stem origin;additive;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton gramineus;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton gramineus;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
field experiment;Potamogeton gramineus;stem tubers;;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton gramineus;hypogeogeneous stems;additive;stem tubers;necessary;turions;necessary;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton gramineus;hypogeogeneous stems;necessary;turions;additive;stem tubers;additive;plant fragments of stem origin;regenerative;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton lucens;hypogeogeneous stems;necessary;stem tubers;necessary;turions;additive;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton lucens;hypogeogeneous stems;necessary;turions;necessary;stem tubers;additive;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton lucens;hypogeogeneous stems;necessary;stem tubers;necessary;plant fragments of stem origin;additive;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton lucens;hypogeogeneous stems;necessary;plant fragments of stem origin;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton lucens;hypogeogeneous stems;necessary;plant fragments of stem origin;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton natans;hypogeogeneous stems;necessary;plant fragments of stem origin;additive;turions;additive;turions;additive;0;CLO-PLA records from September 2005
unknown;Potamogeton natans;hypogeogeneous stems;necessary;turions;necessary;plant fragments of stem origin;regenerative;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton natans;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton natans;hypogeogeneous stems;necessary;plant fragments of stem origin;regenerative;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton natans;hypogeogeneous stems;necessary;turions;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton natans;hypogeogeneous stems;necessary;plant fragments of stem origin;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton nodosus;hypogeogeneous stems;necessary;stem tubers;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton nodosus;hypogeogeneous stems;additive;turions;necessary;stem tubers;additive;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton nodosus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
field experiment;Potamogeton nodosus;turions;;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton nodosus;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton obtusifolius;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton obtusifolius;turions;;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton obtusifolius;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton obtusifolius;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton obtusifolius;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton obtusifolius;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;stem tubers;necessary;bulbils and tubers of stem origin at or above soil surface;additive;plant fragments of stem origin;additive;hypogeogeneous stems;necessary;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;hypogeogeneous stems;additive;stem tubers;necessary;bulbils and tubers of stem origin at or above soil surface;additive;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton pectinatus;hypogeogeneous stems;necessary;stem tubers;necessary;plant fragments of stem origin;additive;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;stem tubers;;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;plant fragments of stem origin;additive;;;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton pectinatus;stem tubers;necessary;;;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton pectinatus;stem tubers;necessary;;;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton pectinatus;stem tubers;necessary;;;;;;;0;CLO-PLA records from September 2005
unknown;Potamogeton pectinatus;stem tubers;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;stem tubers;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;hypogeogeneous stems;additive;stem tubers;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;hypogeogeneous stems;necessary;stem tubers;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pectinatus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton perfoliatus;hypogeogeneous stems;necessary;plant fragments of stem origin;regenerative;turions;additive;stem tubers;additive;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton perfoliatus;hypogeogeneous stems;necessary;stem tubers;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton perfoliatus;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton perfoliatus;hypogeogeneous stems;necessary;plant fragments of stem origin;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton perfoliatus;hypogeogeneous stems;necessary;stem tubers;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton polygonifolius;hypogeogeneous stems;additive;stem tubers;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton polygonifolius;plant fragments of stem origin;regenerative;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton polygonifolius;hypogeogeneous stems;necessary;plant fragments of stem origin;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton polygonifolius;hypogeogeneous stems;necessary;plant fragments of stem origin;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton praelongus;hypogeogeneous stems;necessary;stem tubers;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton praelongus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton praelongus;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton praelongus;hypogeogeneous stems;necessary;stem tubers;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton pusillus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pusillus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pusillus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pusillus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
laboratory/greenhouse/garden experiment;Potamogeton pusillus;plant fragments of stem origin;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pusillus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton pusillus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton rutilus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton rutilus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton rutilus;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton rutilus;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potamogeton trichoides;hypogeogeneous stems;necessary;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton trichoides;hypogeogeneous stems;additive;turions;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton trichoides;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton trichoides;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton trichoides;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potamogeton trichoides;turions;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla alba;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla alba;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla alba;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla alba;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla alba;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla anglica;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anglica;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;adventitious buds on roots;regenerative;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla anserina;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;rooting horizontal stems at or above soil surface;necessary;adventitious buds on roots;regenerative;;;;;0;CLO-PLA records from September 2005
unknown;Potentilla anserina;rooting horizontal stems at or above soil surface;additive;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Potentilla anserina;rooting horizontal stems at or above soil surface;additive;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Potentilla anserina;rooting horizontal stems at or above soil surface;additive;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
laboratory/greenhouse/garden experiment;Potentilla anserina;rooting horizontal stems at or above soil surface;additive;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Potentilla anserina;rooting horizontal stems at or above soil surface;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;rooting horizontal stems at or above soil surface;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;rooting horizontal stems at or above soil surface;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;adventitious buds on roots;regenerative;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla anserina;adventitious buds on roots;regenerative;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;rooting horizontal stems at or above soil surface;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;rooting horizontal stems at or above soil surface;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla anserina;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Potentilla anserina;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla anserina;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla argentea;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla argentea;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla argentea;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla argentea;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla argentea;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla aurea;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla aurea;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla aurea;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla caulescens;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla clusiana;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla crantzii;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla crantzii;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla crantzii;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla crantzii;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla erecta;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla erecta;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla erecta;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla erecta;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
unknown;Potentilla erecta;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla erecta;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla erecta;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Potentilla fruticosa;epigeogeneous stems;necessary;epigeogeneous stems;regenerative;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla heptaphylla;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla heptaphylla;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla inclinata;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla intermedia;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla micrantha;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Potentilla nitida;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
